SourceFile	Instrument	SerialNumber	DeconvolutionEngine	StartTimeStamp	RTDuration	mzMLMS1Count	mzMLMSnCount	DeconvMSnWithPeaksCount	DeconvMSnWithoutPeaksCount	DeconvMSnWithPeaksFraction	Redundancy	HighestDegree	LargestComponentSize	ComponentCount	mzMLHCDCount	mzMLCIDCount	mzMLETDCount	mzMLECDCount	mzMLEThcDCount	mzMLETciDCount	mzMLPreZMin	mzMLPreZQ1	mzMLPreZQ2	mzMLPreZQ3	mzMLPreZMax	DeconvPreZMin	DeconvPreZQ1	DeconvPreZQ2	DeconvPreZQ3	DeconvPreZMax	DeconvPreMassMin	DeconvPreMassQ1	DeconvPreMassQ2	DeconvPreMassQ3	DeconvPreMassMax	mzMLPeakCountMin	mzMLPeakCountQ1	mzMLPeakCountQ2	mzMLPeakCountQ3	mzMLPeakCountMax	DeconvPeakCountMin	DeconvPeakCountQ1	DeconvPeakCountQ2	DeconvPeakCountQ3	DeconvPeakCountMax	AALinkCountMin	AALinkCountQ1	AALinkCountQ2	AALinkCountQ3	AALinkCountMax	TagLengthMin	TagLengthQ1	TagLengthQ2	TagLengthQ3	TagLengthMax	AALinkCountAbove2	TagLengthAbove2
20180525_rmi049_APA_PLRPS_PBMC-test_Fraction_06_15-45_a	Q Exactive	Twilight	TopFD	2018-05-27T07:32:05Z	48.29352	1565	356	339	17	0.9522472	0.0027403955	11	15	294	356	0	0	0	0	0	6	9	12	15	24	0	3	8	17	30	662.4492	4206.52285	8192.27211	15435.03399	28544.65264	277	487	1104	2202	3639	0	11	36	162	345	0	0	3	15	324	0	0	1	3	14	171	93
20180525_rmi049_APA_PLRPS_PBMC-test_Fraction_06_15-45_b	Q Exactive	Twilight	TopFD	2018-05-27T08:27:51Z	48.606327	1548	362	337	25	0.9309392	0.0023138335	11	13	291	362	0	0	0	0	0	6	8	13	16	25	0	2	7	16	30	750.50797	3340.30891	9156.1739	14918.86554	31169.78776	266	452	846	2239	3565	0	7	24	173	336	0	0	1	16	291	0	0	1	3	12	163	85
20180525_rmi049_APA_PLRPS_PBMC-test_Fraction_06_15-45_c	Q Exactive	Twilight	TopFD	2018-05-27T09:31:39Z	48.417095	1596	345	327	18	0.9478261	0.0022888877	13	14	290	345	0	0	0	0	0	6	8	12	15	23	0	3	7	15	30	750.50767	3993.30718	8545.72654	13885.95935	25440.75161	252	500	875	2021	3437	0	12	25	143	342	0	0	2	13	277	0	0	1	2	12	152	76
20180525_rmi049_APA_PLRPS_PBMC-test_Fraction_06_20-40_a	Q Exactive	Twilight	TopFD	2018-05-27T11:39:14Z	48.71112	1572	353	330	23	0.9348442	0.0018973934	8	10	296	353	0	0	0	0	0	6	9	13	15	25	0	3	8	16	30	750.50789	4082.25043	9528.41307	16273.25924	25515.87622	278	501	938	1702	2937	0	10	31	121	288	0	0	1	11	195	0	0	1	2	11	146	72
20180615_rmi049_75idPLRPS_APA_PBMC_100_F1_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-18T12:04:25Z	73.90055	1749	2495	2460	35	0.9859719	0.00877414	212	1173	729	2495	0	0	0	0	0	4	6	8	10	22	0	6	8	10	28	711.98873	6208.28516	7600.20599	9963.94524	26199.57966	13	1197	1760	2334	5291	0	78	109	136	277	0	32	56	86	270	0	5	8	11	27	2411	2313
20180615_rmi049_75idPLRPS_APA_PBMC_100_F1_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-18T13:38:22Z	29.150438	758	985	962	23	0.97664976	0.01808364	127	440	345	985	0	0	0	0	0	4	6	8	9	18	0	6	7	9	27	911.06416	5017.72394	6603.37568	7696.00234	22368.23758	14	1053	1580	2078	4162	0	64	91	116	219	0	28	49	78	284	0	4	7	11	25	937	882
20180615_rmi049_75idPLRPS_APA_PBMC_100_F1_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-18T15:16:43Z	74.04202	1686	2462	2427	35	0.98578393	0.008493688	201	1119	759	2462	0	0	0	0	0	4	6	8	9	22	0	6	8	10	26	731.61207	6069.91989	7499.87891	9879.00489	24883.01435	12	1268	1860	2449	4728	0	78	110	137	281	0	30	55	84	264	0	5	7	11	27	2381	2274
20180615_rmi049_75idPLRPS_APA_PBMC_100_F1_d	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-18T16:54:17Z	73.828	1719	2480	2454	26	0.98951614	0.0067887534	180	877	799	2480	0	0	0	0	0	4	6	8	10	23	0	6	8	10	27	929.08227	6014.86542	7471.78532	9785.9975	29772.69571	20	1118	1691	2247	4950	0	72	106	134	236	0	28	51	80	311	0	4	7	11	27	2392	2260
20180615_rmi049_75idPLRPS_APA_PBMC_100_F2_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-18T21:33:45Z	73.77036	1754	2363	2323	40	0.98307234	0.018988485	320	1134	699	2363	0	0	0	0	0	4	7	9	12	30	0	7	9	12	30	868.66712	6463.61753	8661.58554	10859.63322	27999.92466	18	1148	1671	2230	5623	0	70	107	137	310	0	26	51	82	267	0	4	7	11	27	2274	2128
20180615_rmi049_75idPLRPS_APA_PBMC_100_F2_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-18T23:07:41Z	73.89957	1757	2415	2357	58	0.97598344	0.018819785	321	1142	731	2415	0	0	0	0	0	4	7	9	12	27	0	7	9	12	30	688.5664	6503.36016	8683.52205	10854.6245	24905.48995	9	1048	1585	2172	5647	0	66	103	135	292	0	24	49	78	304	0	4	7	11	29	2305	2144
20180615_rmi049_75idPLRPS_APA_PBMC_100_F2_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-19T00:41:33Z	73.81934	1746	2368	2315	53	0.9776182	0.017979395	312	1108	762	2368	0	0	0	0	0	4	7	9	11	28	0	6	9	11	26	679.09931	6274.46091	8420.38707	10853.6227	27512.93624	22	1059	1564	2164	5130	0	64	100	135	292	0	23	45	78	279	0	4	7	11	27	2252	2088
20180615_rmi049_75idPLRPS_APA_PBMC_100_F3_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-19T05:21:04Z	73.82441	1623	1981	1932	49	0.975265	0.012469	220	764	770	1981	0	0	0	0	0	4	7	9	13	31	0	6	9	13	30	692.64895	6192.11366	9051.70226	12402.49119	28635.30941	19	820	1424	2096	5508	0	45	85	133	317	0	13	31	67	248	0	3	5	9	23	1824	1531
20180615_rmi049_75idPLRPS_APA_PBMC_100_F3_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-19T06:55:01Z	73.770485	1616	1994	1933	61	0.9694082	0.012628542	248	768	768	1994	0	0	0	0	0	4	6	9	13	30	0	6	9	13	30	736.42999	6274.46579	9121.74859	12402.49927	31134.70361	22	810	1423	2076	5216	0	43	88	135	277	0	12	31	66	326	0	3	5	9	29	1825	1534
20180615_rmi049_75idPLRPS_APA_PBMC_100_F3_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-19T08:28:52Z	73.83164	1632	1996	1939	57	0.9714429	0.01155043	209	722	845	1996	0	0	0	0	0	4	6	9	13	27	0	6	9	13	30	688.56639	5968.43772	8726.20294	12137.11606	28292.04881	18	772	1365	1990	5324	0	42	82	130	322	0	12	30	63	240	0	3	5	8	34	1820	1513
20180615_rmi049_75idPLRPS_APA_PBMC_100_F4_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-19T13:08:24Z	73.76568	1326	1366	1327	39	0.9714495	0.0064548687	65	255	721	1366	0	0	0	0	0	4	6	9	13	29	0	5	8	13	30	674.66908	5311.95248	8144.43251	12323.67584	28520.04521	17	384	1153	1978	4997	0	18	61	125	311	0	3	20	51	260	0	1	4	7	24	1021	813
20180615_rmi049_75idPLRPS_APA_PBMC_100_F4_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-19T14:42:22Z	73.89717	1343	1411	1373	38	0.9730688	0.006730171	66	156	739	1411	0	0	0	0	0	4	6	8	13	31	0	5	8	13	30	676.68657	5131.11322	8241.32145	12224.99738	25687.83284	9	367	1067	1961	4939	0	18	60	125	322	0	3	18	52	264	0	1	4	7	23	1065	839
20180615_rmi049_75idPLRPS_APA_PBMC_100_F4_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-19T16:16:13Z	74.00547	1303	1356	1313	43	0.9682891	0.0062577785	63	209	706	1356	0	0	0	0	0	4	6	9	13	28	0	5	8	13	30	745.74766	5573.71302	8255.34684	12636.33779	27185.18068	6	333	992	1822	5004	0	16	58	123	297	0	3	17	51	239	0	1	4	7	22	1001	771
20180615_rmi049_75idPLRPS_APA_PBMC_100_F5_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-19T20:55:41Z	73.77683	1296	1234	1193	41	0.9667747	0.00373403	40	91	782	1234	0	0	0	0	0	4	6	8	12	28	0	5	8	13	30	662.44826	5050.29897	8121.07604	12372.85141	24386.27201	13	293	1005	1903	5766	0	10	54	115	311	0	2	14	43	268	0	1	3	6	20	845	618
20180615_rmi049_75idPLRPS_APA_PBMC_100_F5_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-19T22:29:38Z	73.83499	1255	1198	1158	40	0.966611	0.0038677242	40	168	747	1198	0	0	0	0	0	4	5	8	13	31	0	4	8	13	30	674.66907	4965.55676	7965.37299	12092.59814	28777.10851	8	231	858	1732	5243	0	9	46	109	340	0	1	11	40	338	0	1	2	6	22	788	570
20180615_rmi049_75idPLRPS_APA_PBMC_100_F5_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-20T00:03:29Z	73.83084	1296	1274	1239	35	0.97252744	0.0039051245	47	75	799	1274	0	0	0	0	0	4	5	8	12	31	0	5	8	12	30	692.32509	4948.77037	7840.48143	12012.58749	29271.71502	10	290	868	1782	5502	0	11	50	106	338	0	2	13	37	278	0	1	3	6	23	875	633
20180615_rmi049_75idPLRPS_APA_PBMC_100_F6_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-20T04:42:55Z	73.924866	1209	1095	1065	30	0.9726027	0.0041000387	55	94	738	1095	0	0	0	0	0	4	5	7	11	31	0	5	7	12	30	665.3837	4662.54154	7243.15444	10941.60813	28653.78009	15	218	1049	1905	5383	0	8	55	96	350	0	2	15	35	276	0	1	3	5	19	741	560
20180615_rmi049_75idPLRPS_APA_PBMC_100_F6_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-20T06:16:52Z	73.88771	1238	1159	1126	33	0.97152716	0.0044033946	58	91	782	1159	0	0	0	0	0	4	5	7	11	31	0	5	7	12	30	674.66952	4759.78718	7398.92852	10848.72544	29363.29331	7	212	936	1794	4566	0	9	51	98	312	0	2	13	33	222	0	1	3	5	23	795	585
20180615_rmi049_75idPLRPS_APA_PBMC_100_F6_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-20T07:50:42Z	73.79939	1243	1132	1103	29	0.9743816	0.0034421878	46	62	791	1132	0	0	0	0	0	4	5	8	11	30	0	5	7	11	30	691.39949	4603.24277	7320.19088	10844.63608	27198.23561	20	203	853	1803	5007	0	7	44	93	337	0	1	11	32	258	0	1	2	5	23	753	541
20180615_rmi049_75idPLRPS_APA_PBMC_200_F1_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-24T11:19:20Z	73.73329	1522	2019	1996	23	0.98860824	0.007882934	147	857	565	2019	0	0	0	0	0	4	6	8	10	26	0	6	8	10	22	812.8526	5956.09316	7430.91967	10226.07966	22446.12374	19	1314	2190	2946	5315	0	77	112	140	277	0	32	56	85	301	0	5	7	10	25	1939	1846
20180615_rmi049_75idPLRPS_APA_PBMC_200_F1_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-24T12:53:17Z	73.20557	1545	2063	2043	20	0.99030536	0.0068622557	145	803	626	2063	0	0	0	0	0	4	6	8	10	23	0	6	8	10	29	791.38509	5932.78241	7387.69797	10226.0784	23721.86728	12	1235	1997	2720	5469	0	75	112	138	277	0	30	53	82	292	0	5	7	10	28	1993	1883
20180615_rmi049_75idPLRPS_APA_PBMC_200_F1_d	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-24T14:27:08Z	72.95431	1592	2037	2013	24	0.98821795	0.009157672	159	956	652	2037	0	0	0	0	0	4	6	8	10	30	0	6	8	10	21	868.4037	5848.68317	7352.12426	10297.17555	24608.0452	15	1200	2012	2703	5617	0	72	110	137	306	0	25	51	79	293	0	4	7	10	26	1928	1809
20180615_rmi049_75idPLRPS_APA_PBMC_200_F2_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-24T19:06:39Z	73.35361	1469	1639	1606	33	0.9798658	0.01971113	211	756	477	1639	0	0	0	0	0	4	7	9	12	28	0	7	9	12	26	835.58709	6833.62219	9483.97949	12121.1252	27954.07975	17	895	2120	2960	5975	0	57	120	170	296	0	20	54	91	337	0	4	7	10	26	1494	1414
20180615_rmi049_75idPLRPS_APA_PBMC_200_F2_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-24T20:40:37Z	73.51512	1459	1674	1639	35	0.979092	0.021465484	225	885	460	1674	0	0	0	0	0	4	7	9	12	23	0	7	9	12	29	659.48206	6891.70377	10007.20252	12288.41508	24352.94802	11	903	1986	2858	5428	0	57	119	168	286	0	19	55	92	353	0	4	7	10	25	1548	1447
20180615_rmi049_75idPLRPS_APA_PBMC_200_F2_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-24T22:14:28Z	73.57436	1486	1751	1708	43	0.9754426	0.022892375	229	879	483	1751	0	0	0	0	0	4	7	9	12	29	0	7	9	12	29	808.40156	6927.61359	9799.99407	12249.03919	24415.00063	12	883	1923	2787	5389	0	57	117	162	277	0	19	55	90	308	0	4	7	10	25	1621	1536
20180615_rmi049_75idPLRPS_APA_PBMC_200_F3_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-25T02:53:59Z	73.481705	1362	1343	1299	44	0.96723753	0.011658844	92	460	535	1343	0	0	0	0	0	4	7	10	13	30	0	6	10	13	30	676.68641	6835.60026	11601.7688	13120.34541	28129.69721	10	444	1595	2640	5843	0	24	108	187	341	0	9	36	81	289	0	3	5	8	24	1119	1016
20180615_rmi049_75idPLRPS_APA_PBMC_200_F3_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-25T04:27:56Z	73.626686	1331	1325	1276	49	0.9630189	0.010840248	89	437	550	1325	0	0	0	0	0	4	7	10	13	26	0	6	9	13	29	659.48249	6558.57621	10827.64766	13106.36518	22468.9985	12	424	1481	2571	5798	0	23	97	180	301	0	8	32	80	294	0	3	5	8	23	1101	962
20180615_rmi049_75idPLRPS_APA_PBMC_200_F3_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-25T06:01:48Z	73.53319	1351	1373	1339	34	0.9752367	0.010332767	90	498	546	1373	0	0	0	0	0	4	7	10	14	27	0	6	10	14	30	683.60873	6655.87127	11447.59537	13121.35515	27552.25572	13	442	1517	2555	5839	0	27	103	180	354	0	8	32	77	332	0	3	5	8	22	1175	1049
20180615_rmi049_75idPLRPS_APA_PBMC_400_F1_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-20T13:12:14Z	73.80071	1634	2350	2312	38	0.9838298	0.0056365	142	784	813	2350	0	0	0	0	0	4	6	8	10	22	0	6	7	10	27	704.71723	5679.94602	7467.81931	10211.07859	26005.7575	12	978	1597	2262	4937	0	64	97	129	277	0	24	47	76	250	0	4	7	10	28	2255	2117
20180615_rmi049_75idPLRPS_APA_PBMC_400_F1_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-20T14:46:11Z	73.799736	1640	2328	2292	36	0.9845361	0.0054542283	132	784	822	2328	0	0	0	0	0	4	6	7	10	23	0	6	7	10	29	701.52891	5634.76055	7458.70864	10226.07419	27533.58204	11	967	1557	2191	5489	0	65	96	128	277	0	24	46	74	236	0	4	7	10	26	2233	2105
20180615_rmi049_75idPLRPS_APA_PBMC_400_F1_d	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-20T16:20:02Z	73.83665	1630	2279	2243	36	0.9842036	0.006365726	139	861	815	2279	0	0	0	0	0	4	6	8	10	30	0	6	7	10	27	673.49906	5453.83947	7351.11386	10227.08454	27603.8227	12	963	1504	2125	4489	0	63	93	124	277	0	22	43	69	284	0	4	6	10	25	2172	2021
20180615_rmi049_75idPLRPS_APA_PBMC_400_F2_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-20T20:59:31Z	73.617966	1615	2140	2094	46	0.97850466	0.009479454	186	686	743	2140	0	0	0	0	0	4	6	8	10	23	0	6	8	10	30	699.03326	6003.15305	7765.00153	10478.49213	32799.14074	14	920	1683	2379	5152	0	57	101	133	280	0	19	47	76	266	0	4	7	10	26	2035	1883
20180615_rmi049_75idPLRPS_APA_PBMC_400_F2_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-20T22:33:28Z	73.80323	1595	2129	2095	34	0.98403007	0.008737774	169	944	759	2129	0	0	0	0	0	4	6	8	10	29	0	6	8	10	28	680.79122	5980.41476	7753.75603	10462.24018	27266.28558	13	833	1572	2243	4866	0	53	97	127	277	0	17	43	72	251	0	4	6	9	28	2027	1854
20180615_rmi049_75idPLRPS_APA_PBMC_400_F2_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-21T00:07:20Z	73.871635	1632	2173	2116	57	0.973769	0.009509892	183	645	781	2173	0	0	0	0	0	4	6	8	10	21	0	6	8	10	29	701.52885	5849.69622	7597.92343	10436.48188	25922.75935	8	767	1551	2204	5052	0	50	92	126	277	0	17	41	71	255	0	4	6	9	31	2033	1847
20180615_rmi049_75idPLRPS_APA_PBMC_400_F3_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-21T04:46:48Z	73.8349	1501	1864	1809	55	0.97049356	0.014751708	169	954	480	1864	0	0	0	0	0	4	6	8	11	27	0	5	8	11	29	692.56107	5658.83162	8076.56509	11878.02323	24907.97787	18	439	1245	2137	6086	0	26	76	129	305	0	8	26	64	289	0	4	6	8	24	1744	1515
20180615_rmi049_75idPLRPS_APA_PBMC_400_F3_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-21T06:20:45Z	73.748886	1503	1861	1809	52	0.97205806	0.013471849	151	1093	500	1861	0	0	0	0	0	4	6	8	11	27	0	5	8	11	30	667.61185	5773.80842	8043.26563	11865.15654	28746.69581	15	480	1236	2130	5191	0	28	79	128	279	0	9	29	67	265	0	4	6	8	23	1745	1540
20180615_rmi049_75idPLRPS_APA_PBMC_400_F3_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-21T07:54:36Z	73.96797	1518	1907	1855	52	0.97273207	0.011819131	154	936	572	1907	0	0	0	0	0	4	6	8	11	31	0	5	7	11	30	676.68607	5634.75548	7943.34614	11616.697	25441.41029	17	439	1203	2087	5361	0	26	74	125	276	0	8	26	61	296	0	3	6	8	25	1778	1574
20180615_rmi049_75idPLRPS_APA_PBMC_400_F4_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-21T12:34:04Z	73.88592	1381	1565	1527	38	0.97571886	0.009773402	93	658	520	1565	0	0	0	0	0	4	6	9	13	27	0	5	8	13	29	659.48207	5708.84603	9077.81216	13052.21254	25283.3036	9	320	1078	2063	5485	0	21	72	144	343	0	6	21	63	311	0	3	5	8	27	1369	1150
20180615_rmi049_75idPLRPS_APA_PBMC_400_F4_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-21T14:08:02Z	73.9034	1383	1572	1514	58	0.9631043	0.01018474	104	596	523	1572	0	0	0	0	0	4	6	9	13	30	0	5	8	12	28	864.39891	5961.72097	9229.40804	12960.38413	26785.79384	15	310	1038	1950	5524	0	21	67	142	286	0	6	21	61	358	0	3	5	8	24	1362	1162
20180615_rmi049_75idPLRPS_APA_PBMC_400_F4_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-21T15:41:53Z	73.868515	1397	1604	1549	55	0.9657107	0.009156529	81	328	559	1604	0	0	0	0	0	4	6	9	13	26	0	5	8	13	28	663.82591	5738.78032	9229.80431	13069.80219	24959.99701	13	316	1077	2053	5747	0	21	67	139	295	0	5	20	63	281	0	2	5	8	27	1372	1142
20180615_rmi049_75idPLRPS_APA_PBMC_400_F5_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-21T20:21:20Z	73.79883	1234	1202	1169	33	0.97254574	0.0059909537	51	132	703	1202	0	0	0	0	0	4	5	9	13	29	0	4	8	13	28	674.66984	4858.65658	8310.58494	14855.31917	26372.92618	15	200	803	1872	5269	0	11	45	122	372	0	2	11	41	285	0	1	3	6	22	814	631
20180615_rmi049_75idPLRPS_APA_PBMC_400_F5_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-21T21:55:17Z	73.81205	1236	1199	1159	40	0.96663886	0.0062334123	55	131	681	1199	0	0	0	0	0	4	6	9	14	31	0	4	8	13	29	674.66876	4974.35573	8346.39854	15046.65366	27326.96794	3	199	744	1882	5067	0	11	43	118	416	0	2	11	38	293	0	1	3	6	23	818	626
20180615_rmi049_75idPLRPS_APA_PBMC_400_F5_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-21T23:29:08Z	73.77947	1230	1220	1185	35	0.97131145	0.0068137757	55	124	680	1220	0	0	0	0	0	4	5	8	13	29	0	4	8	13	30	662.44803	4900.45873	8578.94085	15297.67548	26532.21182	18	221	845	1799	5225	0	12	48	115	348	0	2	13	40	245	0	1	3	6	21	848	641
20180615_rmi049_75idPLRPS_APA_PBMC_400_F6_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-22T04:08:35Z	73.90753	1201	1172	1144	28	0.9761092	0.008436883	94	234	704	1172	0	0	0	0	0	4	5	8	12	31	0	4	7	13	30	653.52929	4814.29002	7579.04744	13210.54264	27761.61352	12	244	732	1730	5035	0	13	41	100	395	0	2	9	28	226	0	1	2	4	15	801	545
20180615_rmi049_75idPLRPS_APA_PBMC_400_F6_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-22T05:42:31Z	74.860085	1216	1168	1132	36	0.9691781	0.00808878	93	164	710	1168	0	0	0	0	0	4	5	8	12	30	0	4	7	13	30	674.67024	4262.41652	7518.16186	13234.00998	27399.42007	13	243	741	1622	5816	0	12	39	89	352	0	2	9	28	222	0	1	2	4	15	789	528
20180615_rmi049_75idPLRPS_APA_PBMC_400_F6_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-22T07:16:21Z	73.862976	1221	1196	1157	39	0.9673913	0.009939498	102	177	712	1196	0	0	0	0	0	4	5	8	12	30	0	4	7	13	30	651.40459	4579.03462	7917.06364	13093.9268	27401.55791	10	240	792	1748	5078	0	12	42	100	416	0	2	11	30	217	0	1	2	4	20	816	547
20180615_rmi049_75idPLRPS_APA_PBMC_700_F1_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-22T12:35:41Z	73.70182	1651	2339	2307	32	0.98631895	0.005175996	139	833	792	2339	0	0	0	0	0	4	6	7	9	25	0	6	7	9	28	667.6598	5721.98342	7329.84407	9785.99603	27095.33494	13	1008	1618	2225	4830	0	66	99	130	245	0	25	47	72	269	0	4	7	10	27	2246	2107
20180615_rmi049_75idPLRPS_APA_PBMC_700_F1_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-22T14:09:39Z	73.84604	1682	2316	2294	22	0.99050087	0.005388828	143	764	836	2316	0	0	0	0	0	4	6	7	9	23	0	6	7	9	23	704.71709	5777.25713	7336.81073	9801.98934	23296.0042	5	963	1513	2166	5577	0	64	97	126	276	0	23	45	71	243	0	4	7	10	27	2225	2079
20180615_rmi049_75idPLRPS_APA_PBMC_700_F1_d	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-22T15:43:30Z	73.666794	1718	2310	2270	40	0.98268396	0.004712433	128	895	839	2310	0	0	0	0	0	4	6	7	9	22	0	6	7	9	23	744.29289	5718.00422	7336.80914	9785.99324	22433.3523	14	978	1514	2139	5077	0	64	97	124	277	0	23	44	70	257	0	4	6	10	25	2188	2037
20180615_rmi049_75idPLRPS_APA_PBMC_700_F2_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-22T20:22:57Z	73.74932	1668	2129	2074	55	0.9741663	0.012368232	215	769	775	2129	0	0	0	0	0	4	6	8	10	24	0	6	8	10	29	841.66677	5941.32707	7643.44261	10244.08083	27382.97866	12	1110	1797	2411	5475	0	65	106	134	262	0	25	48	74	264	0	4	7	10	26	2001	1838
20180615_rmi049_75idPLRPS_APA_PBMC_700_F2_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-22T21:56:55Z	73.914154	1650	2138	2095	43	0.9798877	0.011245222	200	849	756	2138	0	0	0	0	0	4	6	8	11	26	0	6	8	11	30	669.6946	5894.00552	7649.88776	10289.39474	27724.76142	12	1124	1770	2400	4864	0	68	106	135	277	0	24	49	75	320	0	4	7	10	25	1998	1849
20180615_rmi049_75idPLRPS_APA_PBMC_700_F2_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-22T23:30:46Z	73.884674	1675	2143	2094	49	0.9771349	0.012324705	218	844	829	2143	0	0	0	0	0	4	6	8	11	23	0	6	8	11	30	844.90236	5721.98272	7643.44155	10281.17755	28104.79541	11	1088	1670	2276	5115	0	64	100	128	276	0	21	43	71	265	0	4	6	10	31	1975	1825
20180615_rmi049_75idPLRPS_APA_PBMC_700_F3_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-23T04:10:13Z	73.617035	1495	1739	1697	42	0.9758482	0.012085006	157	732	749	1739	0	0	0	0	0	4	6	8	12	30	0	6	8	12	30	902.37045	6019.66242	8129.48415	10913.75773	28698.41951	12	822	1768	2690	5243	0	43	104	136	338	0	12	37	70	247	0	3	5	9	23	1511	1341
20180615_rmi049_75idPLRPS_APA_PBMC_700_F3_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-23T05:44:11Z	73.67501	1533	1759	1712	47	0.97328025	0.010956455	145	348	759	1759	0	0	0	0	0	4	6	9	12	26	0	6	8	12	30	788.34218	6140.21246	8159.35069	11304.97888	24427.33419	14	791	1642	2533	4894	0	41	98	136	349	0	12	36	69	342	0	3	5	9	23	1546	1336
20180615_rmi049_75idPLRPS_APA_PBMC_700_F3_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-23T07:18:02Z	73.71737	1519	1740	1698	42	0.9758621	0.010444539	133	739	783	1740	0	0	0	0	0	4	6	9	12	29	0	6	8	12	29	820.37341	5892.06931	8097.24843	10903.63615	27300.19769	11	718	1670	2587	4793	0	36	97	136	322	0	10	33	67	246	0	2	5	8	28	1501	1269
20180615_rmi049_75idPLRPS_APA_PBMC_700_F4_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-23T11:57:29Z	73.632195	1336	1365	1325	40	0.970696	0.0065633017	79	175	734	1365	0	0	0	0	0	4	6	8	13	30	0	5	8	13	30	684.42999	5445.14861	8159.35341	12187.19377	28440.48611	9	404	1551	2563	5059	0	19	82	142	363	0	4	26	60	234	0	1	4	7	23	1036	841
20180615_rmi049_75idPLRPS_APA_PBMC_700_F4_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-06-23T13:31:26Z	73.69557	1355	1395	1360	35	0.9749104	0.006887634	87	271	746	1395	0	0	0	0	0	4	6	8	13	31	0	5	8	13	29	692.32565	5445.14196	8114.63635	12178.22544	28102.61233	16	437	1510	2528	5065	0	21	82	136	378	0	5	26	58	267	0	2	4	7	23	1085	882
